freespinModeId_0_5,2;2;4;9;1;3;3;8;0;4;9;2;4;4;8;2;4;3;5;2;2;3;94;4;9;2;2;1;5;2;2;10;5;2;2;4;3;10;7;10;3;3;3;2;10;2;10;3;5;0;4;4;4;10;2;3;3;4;9;6;94;94;94;10;9;4;1;1;8;2;4;3;3;10;1;5;2;94;0;9;1;9;3;3;2;6;1;4;10;4;2;2;8;4;3;2;9;10;1;7,

freespinModeId_1_1,8;5;4;6;8;7;3;9;10;2;7;0;8;6;9;4;8;6;7;0;8;6;7;94;6;7;4;8;5;2;8;9;0;6;8;3;8;7;6;94;6;7;4;9;0;8;6;7;4;0;8;6;3;6;7;94;10;8;7;2;2;6;8;9;0;7;5;6;3;7;6;8;0;7;6;8;4;7;6;10;2;5;8;6;0;7;9;5;3;8;6;7;8;5;3;7;8;6;94;7,
freespinModeId_1_2,3;5;92;10;5;4;7;9;8;3;5;9;8;90;10;7;0;6;10;92;5;10;9;94;5;9;10;3;5;8;9;90;10;7;4;5;9;6;0;5;8;10;0;9;5;6;2;9;5;3;9;2;10;7;6;90;5;9;2;5;5;6;92;10;6;5;3;7;4;9;7;90;5;10;5;4;8;5;9;3;4;10;9;92;7;5;9;2;8;10;5;2;9;4;5;9;7;90;9;5;9;3;5;92;10;5;4;7;9;10;94;5;9;8;0;10;8;4;6;10;92;5;10;8;94;10;5;9;92;5;4;9;10;94;5;10;6;0;5;10;10;90;9;5;0;6;7;0;5;3,
freespinModeId_1_3,10;92;5;10;7;0;10;9;4;5;7;90;10;8;5;0;10;3;5;6;9;90;8;10;9;0;10;5;9;2;6;9;3;5;7;5;90;9;8;9;94;10;6;0;9;0;2;7;8;0;6;8;3;7;9;6;90;10;9;9;4;10;3;6;9;7;92;9;6;0;9;10;3;5;6;2;9;5;94;9;6;92;8;5;6;90;9;10;8;5;0;10;8;5;90;10;6;9;3;5;10;6;92;10;5;10;2;7;10;9;4;5;0;10;8;5;0;8;3;5;9;7;4;10;3;9;10;90;5;6;4;9;7;5;94;7;5;90;7;8;9;2;10;9;3;9;0;4;7;2,
freespinModeId_1_4,10;2;6;9;3;10;9;9;4;5;9;10;4;6;3;6;5;90;7;5;2;10;6;94;9;3;5;10;4;9;0;10;5;10;5;4;10;7;3;6;10;8;92;10;2;10;4;5;94;8;10;4;10;9;10;90;9;5;9;94;6;8;9;4;10;9;5;0;5;6;10;2;9;10;90;5;10;0;0;9;10;9;0;6;10;90;6;0;10;5;2;9;10;4;9;2;9;10;92;7;10;2;6;9;0;10;9;9;4;5;3;9;10;4;6;6;5;90;7;5;2;7;6;94;9;3;5;10;3;9;0;10;5;10;4;5;10;90;7;10;3;10;8;8;10;2;10;3;5;0,
freespinModeId_1_5,2;2;4;9;0;3;3;8;0;4;9;2;4;4;8;2;4;3;5;2;2;3;0;4;9;2;2;0;5;2;2;10;5;2;2;4;3;10;7;10;3;3;3;2;10;2;10;3;5;0;4;4;4;10;2;3;3;4;9;6;0;94;94;10;9;4;0;0;8;2;4;3;3;10;0;5;2;94;0;9;0;9;3;3;2;6;0;4;10;4;2;2;8;4;3;2;9;10;0;7,

freespinModeId_2_1,8;5;4;6;8;7;3;9;10;0;7;0;8;6;9;4;8;6;7;0;8;6;7;94;6;7;4;8;5;0;8;9;0;6;8;3;8;7;6;0;6;7;4;9;0;8;6;7;4;0;8;6;3;6;7;94;10;8;7;0;0;6;8;9;0;7;5;6;3;7;6;8;0;7;6;8;4;7;6;10;0;5;8;6;0;7;9;5;3;8;6;7;8;5;3;7;8;6;94;7,
freespinModeId_2_2,3;5;92;10;5;4;7;9;8;3;5;9;8;90;10;7;0;6;10;92;5;10;9;94;5;9;10;3;5;8;9;90;10;7;4;5;9;6;0;5;8;10;0;9;5;6;0;9;5;3;9;0;10;7;6;90;5;9;0;5;5;6;92;10;6;5;3;7;4;9;7;90;5;10;5;4;8;5;9;3;4;10;9;92;7;5;9;0;8;10;5;0;9;4;5;9;7;90;9;5;9;3;5;92;10;5;4;7;9;10;94;5;9;8;0;10;8;4;6;10;92;5;10;8;94;10;5;9;92;5;4;9;10;94;5;10;6;0;5;10;10;90;9;5;0;6;7;0;5;3,
freespinModeId_2_3,10;92;5;10;7;0;10;9;4;5;7;90;10;8;5;0;10;3;5;6;9;90;8;10;9;0;10;5;9;0;6;9;3;5;7;5;90;9;8;9;0;10;6;0;9;0;0;7;8;0;6;8;3;7;9;6;90;10;9;9;4;10;3;6;9;7;92;9;6;0;9;10;3;5;6;0;9;5;94;9;6;92;8;5;6;90;9;10;8;5;0;10;8;5;90;10;6;9;3;5;10;6;92;10;5;10;0;7;10;9;4;5;0;10;8;5;0;8;3;5;9;7;4;10;3;9;10;90;5;6;4;9;7;5;94;7;5;90;7;8;9;0;10;9;3;9;0;4;7;0,
freespinModeId_2_4,10;0;6;9;3;10;9;9;4;5;9;10;4;6;3;6;5;90;7;5;0;10;6;94;9;3;5;10;4;9;0;10;5;10;5;4;10;7;3;6;10;8;92;10;0;10;4;5;0;8;10;4;10;9;10;90;9;5;9;94;6;8;9;4;10;9;5;0;5;6;10;0;9;10;90;5;10;0;0;9;10;9;0;6;10;90;6;0;10;5;0;9;10;4;9;0;9;10;92;7;10;0;6;9;0;10;9;9;4;5;3;9;10;4;6;6;5;90;7;5;0;7;6;94;9;3;5;10;3;9;0;10;5;10;4;5;10;90;7;10;3;10;8;8;10;0;10;3;5;0,
freespinModeId_2_5,0;0;4;9;0;3;3;8;0;4;9;0;4;4;8;0;4;3;5;0;0;3;0;4;9;0;0;0;5;0;0;10;5;0;0;4;3;10;7;10;3;3;3;0;10;0;10;3;5;0;4;4;4;10;0;3;3;4;9;6;0;0;94;10;9;4;0;0;8;0;4;3;3;10;0;5;0;94;0;9;0;9;3;3;0;6;0;4;10;4;0;0;8;4;3;0;9;10;0;7,

freespinModeId_3_1,8;5;4;6;8;7;0;9;10;0;7;0;8;6;9;4;8;6;7;0;8;6;7;94;6;7;4;8;5;0;8;9;0;6;8;0;8;7;6;0;6;7;4;9;0;8;6;7;4;0;8;6;0;6;7;0;10;8;7;0;0;6;8;9;0;7;5;6;0;7;6;8;0;7;6;8;4;7;6;10;0;5;8;6;0;7;9;5;0;8;6;7;8;5;0;7;8;6;0;7,
freespinModeId_3_2,0;5;92;10;5;4;7;9;8;0;5;9;8;90;10;7;0;6;10;92;5;10;9;94;5;9;10;0;5;8;9;90;10;7;4;5;9;6;0;5;8;10;0;9;5;6;0;9;5;0;9;0;10;7;6;90;5;9;0;5;5;6;92;10;6;5;0;7;4;9;7;90;5;10;5;4;8;5;9;0;4;10;9;92;7;5;9;0;8;10;5;0;9;4;5;9;7;90;9;5;9;0;5;92;10;5;4;7;9;10;0;5;9;8;0;10;8;4;6;10;92;5;10;8;94;10;5;9;92;5;4;9;10;0;5;10;6;0;5;10;10;90;9;5;0;6;7;0;5;0,
freespinModeId_3_3,10;92;5;10;7;0;10;9;4;5;7;90;10;8;5;0;10;0;5;6;9;90;8;10;9;0;10;5;9;0;6;9;0;5;7;5;90;9;8;9;0;10;6;0;9;0;0;7;8;0;6;8;0;7;9;6;90;10;9;9;4;10;0;6;9;7;92;9;6;0;9;10;0;5;6;0;9;5;94;9;6;92;8;5;6;90;9;10;8;5;0;10;8;5;90;10;6;9;0;5;10;6;92;10;5;10;0;7;10;9;4;5;0;10;8;5;0;8;0;5,9;7;4;10;0;9;10;90;5;6;4;9;7;5;0;7;5;90;7;8;9;0;10;9;0;9;0;4;7;0
freespinModeId_3_4,10;0;6;9;0;10;9;9;4;5;9;10;4;6;0;6;5;90;7;5;0;10;6;94;9;0;5;10;4;9;0;10;5;10;5;4;10;7;0;6;10;8;92;10;0;10;4;5;0;8;10;4;10;9;10;90;9;5;9;0;6;8;9;4;10;9;5;0;5;6;10;0;9;10;90;5;10;0;0;9;10;9;0;6;10;90;6;0;10;5;0;9;10;4;9;0;9;10;92;7;10;0;6;9;0;10;9;9;4;5;0;9;10;4;6;6;5;90;7;5;0;7;6;94;9;0;5;10;0;9;0;10;5;10;4;5;10;90;7;10;0;10;8;8;10;0;10;0;5;0,
freespinModeId_3_5,0;0;4;9;0;0;0;8;0;4;9;0;4;4;8;0;4;0;5;0;0;0;0;4;9;0;0;0;5;0;0;10;5;0;0;4;0;10;7;10;0;0;0;0;10;0;10;0;5;0;4;4;4;10;0;0;0;4;9;6;0;0;0;10;9;4;0;0;8;0;4;0;0;10;0;5;0;94;0;9;0;9;0;0;0;6;0;4;10;4;0;0;8;4;0;0;9;10;0;7,

freespinModeId_4_1,8;5;0;6;8;7;0;9;10;0;7;0;8;6;9;0;8;6;7;0;8;6;7;0;6;7;0;8;5;0;8;9;0;6;8;0;8;7;6;0;6;7;0;9;0;8;6;7;0;0;8;6;0;0;6;7;0;10;8;7;0;0;6;8;9;0;7;5;6;0;7;6;8;0;7;6;8;0;7;6;10;5;8;6;0;7;9;5;0;8;6;7;8;5;0;7;8;6;0;7,
freespinModeId_4_2,0;5;92;10;5;0;7;9;8;0;5;9;8;10;7;0;6;10;90;0;8;5;10;9;0;5;9;92;0;5;8;9;10;90;7;5;9;6;0;5;8;10;9;92;0;6;9;0;5;0;9;0;10;7;6;5;9;0;5;90;5;6;92;10;6;5;0;7;0;9;7;5;10;90;0;8;5;9;0;0;10;9;92;7;5;9;0;8;10;90;5;0;9;0;5;9;7;0;5;9;0;5;92;10;5;0;7;9;10;0;5;9;92;10;0;8;6;10;90;0;7;5;10;8;0;10;5;9;92;5;0;9;10;90;0;5;10;6;0;5;10;10;9;92;0;6;7;0;5;0,
freespinModeId_4_3,0;10;92;5;10;7;0;10;9;0;5;90;7;10;8;5;0;10;0;5;92;9;8;10;0;9;10;5;9;0;90;6;9;5;0;7;90;5;9;8;9;0;10;92;0;9;0;0;7;8;0;6;8;0;7;9;6;10;9;90;9;0;10;0;6;9;7;92;9;6;0;9;10;0;5;6;90;9;5;0;9;6;92;8;5;6;9;0;8;5;10;8;5;0;6;9;90;5;0;10;6;0;92;5;10;7;0;10;9;0;5;90;0;10;8;5;0;8;0;5;92;7;0;10;0;9;10;5;7;0;90;9;7;5;0;7;90;5;7;8;9;0;92;9;0;9;0;0;7;0,
freespinModeId_4_4,10;0;92;9;0;10;9;9;0;5;9;10;0;6;0;6;5;7;5;0;90;10;6;0;9;0;5;92;0;9;0;10;5;10;5;0;90;10;7;0;6;10;8;92;10;0;10;0;5;0;8;10;0;10;9;10;9;5;9;90;0;8;9;10;9;0;92;0;5;6;10;0;9;10;90;5;10;0;0;9;92;9;0;6;10;6;90;0;10;5;0;9;10;0;9;0;9;10;92;7;10;0;6;9;0;10;9;9;0;90;9;10;0;6;0;6;5;7;92;0;7;5;6;0;9;0;5;10;92;9;0;10;5;10;5;0;90;10;7;10;0;10;92;8;10;0;10;0;5;0,
freespinModeId_4_5,0;0;0;9;0;0;0;8;0;0;9;0;0;0;8;0;0;0;5;0;0;0;0;0;9;0;0;0;5;0;0;10;5;0;0;0;0;10;7;10;0;0;0;0;10;0;10;0;5;0;0;0;0;10;0;0;0;0;9;6;0;0;0;10;9;0;0;0;8;0;0;0;0;10;0;5;0;0;0;9;0;9;0;0;0;6;0;0;10;0;0;0;8;0;0;0;9;10;0;7,


Normal_Reel_1,8-1;6-1;10-1;6-1;7-1;6-1;0-1;6-1;7-1;1-1;7-1;0-1;8-1;7-1;8-1;90-1;8-1;6-1;7-1;1-1;8-1;6-1;7-1;0-1;8-1;7-1;4-1;8-1;6-1;3-1;8-1;6-1;90-1;6-1;7-1;0-1;8-1;7-1;6-1;0-1;6-1;7-1;4-1;8-1;0-1;8-1;9-1;6-1;7-1;0-1;8-1;7-1;0-1;0-1;6-1;7-1;0-1;7-1;6-1;7-1;0-1;0-1;6-1;8-1;6-1;0-1;7-1;6-1;7-1;90-1;7-1;6-1;6-1;0-1;7-1;6-1;8-1;6-1;7-1;0-1;0-1;5-1;8-1;6-1;1-1;6-1;8-1;6-1;0-1;8-1;6-1;7-1;8-1;6-1;1-1;7-1;8-1;6-1;8-1;7-1;8-1;7-1;8-1;3-1;8-1;0-1;1-1;7-1;8-1;10-1;7-1;6-1;2-1;7-1;8-1;7-1;6-1;7-1;8-1;0-1;0-1;6-1;7-1;8-1;7-1;90-1;0-1;8-1;7-1;6-1;0-1;7-1;8-1;2-1;7-1;8-1;7-1;1-1;6-1;9-1;8-1;0-1;7-1;8-1;6-1;0-1;8-1;6-1;6-1;10-1;8-1;6-1;7-1;2-1;8-1;6-1;7-1;0-1;90-1;8-1;5-1;7-1;6-1;7-1;8-1;3-1;6-1;7-1;8-1;10-1;8-1;6-1;0-1;6-1;8-1;5-1;8-1;0-1;7-1;8-1;7-1;8-1;10-1;6-1;8-1;7-1;8-1;6-1;8-1;0-1;7-1;8-1;6-1;8-1;7-1;8-1;1-1;7-1;8-1;6-1;8-1;7-1;1-1,
Normal_Reel_2,1-1;7-1;5-1;10-1;5-1;4-1;5-1;92-1;5-1;4-1;5-1;9-1;5-1;10-1;0-1;4-1;9-1;10-1;90-1;4-1;4-1;5-1;9-1;5-1;92-1;4-1;5-1;9-1;2-1;5-1;4-1;9-1;9-1;90-1;4-1;5-1;4-1;6-1;0-1;92-1;4-1;10-1;9-1;5-1;1-1;5-1;5-1;1-1;5-1;90-1;7-1;2-1;9-1;7-1;9-1;5-1;0-1;2-1;5-1;4-1;5-1;9-1;5-1;4-1;92-1;5-1;3-1;7-1;4-1;90-1;4-1;9-1;4-1;5-1;5-1;2-1;5-1;9-1;0-1;4-1;92-1;9-1;6-1;7-1;5-1;9-1;2-1;4-1;4-1;9-1;5-1;2-1;90-1;4-1;5-1;9-1;92-1;9-1;5-1;9-1;4-1;10-1;4-1;5-1;0-1;5-1;4-1;9-1;7-1;5-1;2-1;9-1;5-1;9-1;92-1;5-1;9-1;5-1;4-1;3-1;5-1;0-1;5-1;9-1;5-1;92-1;5-1;5-1;4-1;9-1;5-1;1-1;5-1;0-1;4-1;4-1;5-1;9-1;2-1;90-1;5-1;4-1;92-1;1-1;9-1;4-1;92-1;4-1;1-1;9-1;4-1;0-1;9-1;4-1;5-1;9-1;5-1;9-1;5-1;92-1;2-1;9-1;4-1;90-1;5-1;9-1;4-1;0-1;9-1;2-1;9-1;5-1;0-1;9-1;4-1;5-1;10-1;4-1;2-1;92-1;9-1;4-1;1-1;9-1;4-1;90-1;3-1;9-1;4-1;0-1;5-1;9-1;2-1;9-1;5-1;92-1;4-1;9-1;90-1;4-1;5-1;9-1,
Normal_Reel_3,0-1;10-1;92-1;10-1;10-1;7-1;3-1;10-1;9-1;3-1;9-1;90-1;3-1;10-1;3-1;10-1;1-1;8-1;92-1;9-1;10-1;9-1;3-1;0-1;3-1;9-1;8-1;10-1;92-1;3-1;90-1;10-1;9-1;10-1;0-1;7-1;9-1;10-1;7-1;3-1;9-1;3-1;8-1;0-1;3-1;9-1;3-1;2-1;9-1;2-1;92-1;10-1;90-1;3-1;7-1;9-1;92-1;3-1;9-1;3-1;10-1;3-1;10-1;92-1;3-1;9-1;7-1;92-1;9-1;10-1;0-1;9-1;10-1;3-1;9-1;10-1;2-1;9-1;10-1;0-1;9-1;6-1;90-1;8-1;9-1;10-1;9-1;92-1;3-1;5-1;10-1;8-1;9-1;0-1;10-1;6-1;90-1;10-1;3-1;10-1;3-1;9-1;3-1;10-1;0-1;10-1;0-1;9-1;3-1;8-1;3-1;10-1;3-1;9-1;90-1;9-1;2-1;3-1;10-1;10-1;3-1;9-1;10-1;92-1;10-1;3-1;90-1;10-1;9-1;0-1;10-1;3-1;10-1;9-1;8-1;92-1;8-1;9-1;10-1;2-1;8-1;9-1;92-1;10-1;3-1;8-1;0-1;9-1;10-1;2-1;9-1;92-1;3-1;10-1;9-1;10-1;9-1;8-1;3-1;9-1;10-1;0-1;3-1;10-1;9-1;90-1;3-1;3-1;10-1;8-1;9-1;1-1;8-1;10-1;92-1;10-1;0-1;10-1;3-1;8-1;4-1;9-1;90-1;10-1;9-1;3-1;7-1;92-1;4-1;10-1;3-1;8-1;3-1;0-1;8-1;3-1;9-1;10-1;9-1;6-1;9-1;5-1,
Normal_Reel_4,10-1;2-1;4-1;9-1;1-1;10-1;9-1;92-1;7-1;5-1;9-1;10-1;10-1;6-1;0-1;6-1;5-1;7-1;5-1;2-1;90-1;0-1;2-1;0-1;9-1;3-1;5-1;10-1;7-1;9-1;7-1;10-1;5-1;92-1;5-1;10-1;9-1;90-1;7-1;10-1;6-1;10-1;8-1;92-1;10-1;2-1;10-1;0-1;5-1;0-1;92-1;10-1;9-1;10-1;9-1;10-1;90-1;5-1;9-1;6-1;0-1;8-1;9-1;10-1;9-1;10-1;5-1;92-1;5-1;2-1;10-1;2-1;9-1;10-1;92-1;5-1;10-1;0-1;0-1;9-1;10-1;9-1;2-1;6-1;10-1;6-1;90-1;0-1;10-1;5-1;2-1;9-1;10-1;0-1;9-1;2-1;9-1;10-1;92-1;7-1;10-1;9-1;7-1;1-1;92-1;9-1;2-1;9-1;90-1;10-1;7-1;10-1;2-1;92-1;10-1;9-1;3-1;7-1;10-1;9-1;4-1;5-1;9-1;5-1;92-1;8-1;6-1;9-1;0-1;9-1;5-1;9-1;5-1;6-1;9-1;6-1;9-1;5-1;10-1;6-1;90-1;10-1;10-1;9-1;92-1;10-1;9-1;10-1;7-1;90-1;9-1;10-1;10-1;9-1;5-1;0-1;9-1;10-1;10-1;9-1;9-1;5-1;92-1;10-1;9-1;5-1;10-1;9-1;90-1;7-1;9-1;0-1;10-1;92-1;7-1;6-1;0-1;9-1;5-1;0-1;92-1;9-1;6-1;9-1;5-1;10-1;0-1;9-1;10-1;7-1;90-1;7-1;9-1;92-1;2-1;9-1;10-1;7-1;2-1;9-1;10-1,
Normal_Reel_5,5-1;3-1;3-1;0-1;5-1;4-1;3-1;3-1;3-1;0-1;0-1;0-1;4-1;2-1;5-1;3-1;3-1;5-1;4-1;4-1;4-1;2-1;2-1;4-1;0-1;3-1;2-1;5-1;4-1;2-1;2-1;4-1;2-1;2-1;4-1;3-1;3-1;9-1;3-1;4-1;2-1;4-1;10-1;4-1;9-1;3-1;4-1;0-1;5-1;2-1;2-1;5-1;4-1;4-1;5-1;2-1;5-1;0-1;4-1;4-1;90-1;2-1;2-1;0-1;2-1;10-1;4-1;0-1;4-1;4-1;2-1;1-1;4-1;4-1;4-1;2-1;8-1;0-1;4-1;4-1;2-1;7-1;4-1;4-1;3-1;3-1;6-1;0-1;3-1;3-1;4-1;0-1;4-1;4-1;2-1;90-1;7-1;0-1;2-1;4-1;1-1;3-1;2-1;90-1;4-1;0-1;4-1;4-1;4-1;3-1;3-1;4-1;3-1;2-1;4-1;3-1;5-1;2-1;0-1;3-1;0-1;2-1;2-1;4-1;3-1;0-1;5-1;3-1;2-1;3-1;3-1;4-1;2-1;5-1;0-1;0-1;2-1;3-1;2-1;4-1;0-1;0-1;5-1;3-1;2-1;2-1;0-1;0-1;4-1;0-1;3-1;1-1;2-1;0-1;0-1;3-1;0-1;4-1;3-1;0-1;2-1;4-1;3-1;4-1;2-1;4-1;90-1;2-1;2-1;0-1;0-1;0-1;3-1;2-1;5-1;0-1;0-1;3-1;4-1;5-1;90-1;2-1;2-1;6-1;0-1;3-1;2-1;4-1;4-1;0-1;4-1;0-1;90-1;3-1;3-1;4-1;8-1;3-1;0-1;0-1;3-1;3-1;10-1,

FreeSpin_Reel_1,1-1;2-1;3-1;0-1;5-1;1-1;3-1;8-1;1-1;4-1;3-1;2-1;5-1;5-1;3-1;1-1;93-1;0-1;6-1;5-1;7-1;0-1;4-1;5-1;7-1;93-1;1-1;6-1;0-1;7-1;2-1;8-1;7-1;0-1;6-1;93-1;8-1;2-1;3-1;6-1;1-1;7-1;0-1;1-1;7-1;4-1;4-1;0-1;3-1;7-1;8-1;3-1;2-1;0-1;8-1;1-1;2-1;6-1;0-1;7-1;2-1;3-1;6-1;2-1;6-1;8-1;4-1;1-1;93-1;5-1;2-1;93-1;4-1;8-1;2-1;1-1;5-1;2-1;3-1;5-1,						
FreeSpin_Reel_2,4-1;5-1;6-1;1-1;8-1;0-1;90-1;5-1;6-1;3-1;5-1;0-1;90-1;1-1;3-1;6-1;1-1;6-1;8-1;3-1;1-1;2-1;6-1;0-1;90-1;1-1;7-1;3-1;8-1;93-1;93-1;8-1;4-1;5-1;1-1;2-1;6-1;7-1;2-1;5-1;3-1;0-1;7-1;6-1;8-1;7-1;2-1;8-1;90-1;4-1;0-1;90-1;8-1;4-1;5-1;93-1;93-1;0-1;3-1;1-1;8-1;0-1;4-1;5-1;3-1;90-1;6-1;2-1;5-1;8-1;4-1;7-1;5-1;2-1;90-1;2-1;4-1;7-1;5-1;0-1;7-1;3-1;6-1;90-1;2-1;4-1;6-1;93-1;93-1;4-1,							
