reel_cloumn_Low_5,2;4;5;0;6;7;1;90;6;7;3;5;6;92;3;7;8;90;0;4;5;1;7;8;1;4;5;2;92;92;92;2;5;6;3;7;8;2;5;6;2;5;90;1;4;4;1;6;7;3;6;6;0;6;7;1;7;8;0;92;92;92;0;5;6;1;4;4;1;5;6;90;0;4;5;1;7;8;0;4;4;3;4;5;3;7;7;2;90;7;8;1;4;5;2;92;92;92;2;6;7;1;5;6;92;3;8;8;3;6;7;3;8;8;3;93;93;93;0;7;8;2;4;4;0;8;8;92;2;5;1;4;5;0;7;8;0;93;93;93;2;4;5;1;6;6;1;7;7;2;92;5;6;0;4;4,

freespinModeId_0_1,0;6;1;4;5;2;93;93;93;6;5;3;5;7;0;4;4;0;5;1;90;6;7;1;4;0;6;7;90;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;5;6;3;6;6;2;5;90;7;7;0;8;8;1;5;8;1;4;4;1;7;93;93;93;4;4;0;4;4;0;93;93;93;7;8;2;4;90;6;7;3;6;6;0;93;93;93;7;8;3;6;7;93;93;93;6;7;0;5;7;2;5;7;8;3;5;6;3;93;93;93;8;8;90;7;7;90;8;2;4;4;0;5;8;1;6;7;8;2;6;1;6;6;7;2;6;7;7;0;4;5;6;2;5;5,
freespinModeId_0_2,4;7;1;5;0;6;6;90;2;7;8;3;4;92;92;92;5;6;1;93;93;5;6;0;92;92;92;8;3;90;4;4;2;92;92;92;8;8;1;90;2;5;1;6;92;92;92;8;8;0;5;5;1;6;92;92;92;5;5;2;6;7;3;8;8;2;92;92;92;0;7;8;0;93;93;93;3;7;1;8;1;7;92;92;92;5;3;6;1;4;92;92;92;6;6;0;5;5;1;5;0;6;93;93;93;8;8;3;92;0;8;1;92;92;92;7;7;0;4;90;1;5;0;92;92;92;7;3;93;93;0;7;2;92;92;92;5;6;93;93;93;0;7;2;8;1;92;5;0;7;1;4;4;0;5;1;90;6;6;1,
freespinModeId_0_3,3;7;8;0;4;5;2;90;5;6;0;4;5;92;92;92;7;8;3;4;5;0;93;93;93;5;6;3;7;90;1;5;92;92;92;5;6;3;7;90;8;3;4;92;3;4;93;93;93;4;1;5;5;2;92;92;92;4;5;2;4;92;2;8;8;2;4;92;92;92;4;4;3;7;8;0;6;7;2;8;8;0;7;92;92;92;7;8;1;4;5;1;5;6;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;92;92;92;6;7;3;90;5;2;5;8;92;92;92;6;3;6;6;3;7;8;93;93;93;2;4;5;2;4;5;3;92;92;92;6;6;2;7;8;2;6;6;2;92;92;92;8,
freespinModeId_0_4,2;7;8;2;0;4;5;90;5;3;6;6;92;92;92;8;2;93;93;93;3;4;5;2;92;92;92;3;4;4;0;92;92;92;8;8;2;4;90;2;8;8;1;6;6;0;6;7;3;4;5;2;92;92;92;5;6;3;4;93;93;4;0;6;3;90;8;92;92;92;8;3;4;5;2;93;93;3;6;5;92;92;92;7;3;4;4;1;7;8;2;6;7;1;92;92;92;3;4;5;0;6;7;2;7;8;2;6;93;93;3;4;5;1;4;2;4;90;3;4;5;1;93;93;8;2;4;5;3;6;6;93;93;6;6;2;4;4;0;7;8;2;5;93;93;6;1;5;6;92;92;92;3;6;92;92;92;8;0;8;8;0;93;93;3,
freespinModeId_0_5,2;4;5;0;6;7;1;90;6;7;3;93;93;93;3;7;8;92;0;4;5;1;93;93;93;4;5;2;92;92;92;2;5;6;3;7;8;2;90;6;2;93;93;93;4;4;1;6;7;90;3;6;6;0;92;92;92;7;8;0;92;92;92;0;5;6;1;4;4;1;90;5;6;0;4;5;1;7;8;0;92;92;92;4;5;3;7;7;2;90;7;8;1;4;5;2;92;92;92;2;6;7;1;5;6;92;92;92;8;3;6;7;3;8;8;3;93;93;93;0;7;8;2;4;4;0;8;8;92;2;5;1;4;5;0;7;8;0;93;93;93;4;5;1;6;6;1;7;7;2;92;5;6;0;4;4,

freespinModeId_1_1,0;6;1;4;5;2;93;93;93;6;5;3;5;7;0;4;4;0;5;90;1;6;7;1;4;90;0;6;7;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;5;6;3;6;6;2;5;90;7;7;0;8;8;1;5;8;1;4;4;1;7;93;93;93;4;4;0;4;4;0;93;93;93;7;8;2;4;90;6;7;3;6;6;0;93;93;93;7;8;3;6;7;93;93;93;6;7;0;5;7;2;5;7;8;3;5;6;3;93;93;93;8;8;3;7;7;90;8;2;4;4;0;5;8;1;6;7;8;2;6;1;6;6;7;2;6;7;7;0;4;5;6;2;5;5,
freespinModeId_1_2,4;7;1;5;6;0;6;7;2;7;8;3;4;92;7;2;5;6;1;93;93;5;6;0;92;92;92;8;3;90;4;4;2;92;92;92;8;8;1;4;2;5;1;6;92;92;92;8;8;0;5;5;1;6;7;92;2;5;5;2;6;7;3;8;8;2;92;92;92;0;7;8;0;93;93;93;3;7;1;8;1;7;92;92;92;5;3;6;1;4;92;92;92;6;6;0;5;5;1;5;0;6;93;93;93;8;8;3;92;0;8;1;92;92;92;7;7;0;4;4;1;5;0;5;2;92;7;3;93;93;0;7;2;92;92;92;5;6;93;93;93;0;7;2;8;1;92;5;0;7;1;4;4;0;5;1;90;6;6;1,
freespinModeId_1_3,3;7;8;2;4;5;2;90;5;6;3;4;5;92;2;7;92;8;3;4;5;0;93;93;93;5;6;3;7;8;1;5;92;92;92;5;6;3;7;90;8;3;4;5;3;4;93;93;93;4;1;5;5;2;92;92;92;4;5;2;4;5;2;8;8;2;4;92;92;92;4;4;3;7;8;0;6;7;2;8;8;0;7;92;92;92;7;8;1;4;5;1;5;6;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;92;92;92;6;7;3;5;5;2;5;8;92;92;92;6;3;6;6;3;7;8;93;93;93;2;4;5;2;4;5;3;92;92;92;6;6;2;7;8;2;6;6;2;92;92;92;8,
freespinModeId_1_4,2;7;8;2;4;5;0;4;5;3;92;6;6;92;1;8;8;2;92;92;92;3;4;5;2;6;7;3;4;4;0;92;92;92;8;8;2;4;5;2;8;8;1;6;6;0;6;7;3;4;5;2;92;92;92;5;6;3;4;93;93;4;0;6;90;3;92;6;2;8;8;3;4;5;2;6;4;3;6;5;92;2;6;7;3;4;4;1;7;8;2;6;7;1;92;92;92;3;4;5;0;6;7;2;7;8;2;6;93;93;93;3;4;5;1;4;2;4;90;3;4;5;1;7;8;2;4;5;3;6;6;93;93;93;6;6;2;4;4;0;7;8;2;5;6;1;5;6;3;4;92;3;6;92;92;92;8;0;8;8;0;93;93;93;3,
freespinModeId_1_5,2;4;5;0;6;7;1;92;6;7;3;93;93;93;3;7;8;92;0;4;5;1;7;8;1;4;5;2;92;92;92;2;5;6;3;7;8;2;5;6;2;93;93;93;4;4;1;6;7;90;3;6;6;0;92;92;92;7;8;0;92;92;92;0;5;6;1;4;4;1;5;6;90;0;4;5;1;7;8;0;92;92;92;4;5;3;7;7;2;90;7;8;1;4;5;2;92;92;92;2;6;7;1;5;6;92;3;8;8;3;6;7;3;8;8;3;93;93;93;0;7;8;2;4;4;0;8;8;92;2;5;1;4;5;0;7;8;0;93;93;93;4;5;1;6;6;1;7;7;2;92;5;6;0;4;4,

respinCloumn_1,0;6;1;4;5;2;8;1;107;6;5;3;5;7;1;4;101;1;5;1;6;107;1;4;0;6;93;7;1;5;109;1;7;8;3;7;8;0;6;7;1;4;8;0;107;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;107;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;109;8;2;6;1;107;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;109;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;107;5;6;3;7;8;3;4;5;3;4;5;2;4;101;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;107;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;109;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;102;5;8;1;5;6;3;6;6;3;7;8;107;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;103;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;109;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;104;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4;0;6;1;107;5;2;8;1;93;6;5;3;5;7;1;4;1;109;1;6;7;1;4;0;6;93;7;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;93;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;7;8;2;6;1;93;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;93;5;6;3;7;8;3;4;5;3;4;5;2;4;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;93;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;5;8;1;5;6;3;6;6;3;7;8;93;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;93;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4,
respinCloumn_2,0;6;1;4;5;2;8;1;107;6;5;3;5;7;1;4;101;1;5;1;6;107;1;4;0;6;93;7;1;5;109;1;7;8;3;7;8;0;6;7;1;4;8;0;107;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;107;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;109;8;2;6;1;107;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;109;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;107;5;6;3;7;8;3;4;5;3;4;5;2;4;101;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;107;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;109;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;102;5;8;1;5;6;3;6;6;3;7;8;107;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;103;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;109;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;104;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4;0;6;1;107;5;2;8;1;93;6;5;3;5;7;1;4;1;109;1;6;7;1;4;0;6;93;7;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;93;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;7;8;2;6;1;93;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;93;5;6;3;7;8;3;4;5;3;4;5;2;4;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;93;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;5;8;1;5;6;3;6;6;3;7;8;93;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;93;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4,
respinCloumn_3,0;6;1;4;5;2;8;1;107;6;5;3;5;7;1;4;101;1;5;1;6;107;1;4;0;6;93;7;1;5;109;1;7;8;3;7;8;0;6;7;1;4;8;0;107;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;107;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;109;8;2;6;1;107;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;109;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;107;5;6;3;7;8;3;4;5;3;4;5;2;4;101;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;107;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;109;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;102;5;8;1;5;6;3;6;6;3;7;8;107;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;103;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;109;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;104;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4;0;6;1;107;5;2;8;1;93;6;5;3;5;7;1;4;1;109;1;6;7;1;4;0;6;93;7;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;93;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;7;8;2;6;1;93;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;93;5;6;3;7;8;3;4;5;3;4;5;2;4;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;93;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;5;8;1;5;6;3;6;6;3;7;8;93;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;93;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4,
respinCloumn_4,0;6;1;4;5;2;8;1;107;6;5;3;5;7;1;4;101;1;5;1;6;107;1;4;0;6;93;7;1;5;109;1;7;8;3;7;8;0;6;7;1;4;8;0;107;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;107;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;109;8;2;6;1;107;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;109;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;107;5;6;3;7;8;3;4;5;3;4;5;2;4;101;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;107;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;109;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;102;5;8;1;5;6;3;6;6;3;7;8;107;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;103;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;109;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;104;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4;0;6;1;107;5;2;8;1;93;6;5;3;5;7;1;4;1;109;1;6;7;1;4;0;6;93;7;1;5;7;1;7;8;3;7;8;0;6;7;1;4;8;0;6;3;6;6;2;93;5;7;7;0;8;8;109;5;8;1;4;4;1;7;8;93;4;0;4;4;0;6;7;0;7;8;2;4;6;7;3;93;6;6;0;5;7;0;7;8;3;6;7;93;0;6;7;0;5;7;2;5;7;8;3;5;6;3;93;6;7;2;6;7;3;7;8;2;4;4;0;5;8;1;6;7;8;2;6;1;93;6;6;7;2;6;7;7;0;4;5;6;2;5;5;3;7;8;2;4;5;2;5;6;3;4;5;2;7;8;93;3;4;0;4;6;3;5;6;3;7;8;1;5;6;1;93;5;6;3;7;8;3;4;5;3;4;5;2;4;5;5;2;7;8;3;4;93;5;2;4;5;2;8;8;2;4;4;4;3;6;93;93;7;2;8;8;0;7;8;0;7;8;1;4;5;3;5;6;3;4;4;93;93;93;7;8;0;5;8;0;4;4;3;4;4;2;6;7;3;5;5;5;8;1;5;6;3;6;6;3;7;8;93;2;4;5;2;4;5;3;5;5;2;6;6;2;7;8;2;93;6;6;2;6;0;8;2;4;5;0;6;7;93;1;6;7;3;5;6;3;7;8;0;4;5;1;7;8;1;93;4;5;2;2;5;6;3;7;8;2;5;6;2;5;1;93;4;4;1;6;7;3;4;5;1;7;8;0;4;4;3;93;4;5;3;7;7;2;7;8;1;4;5;2;2;93;6;7;1;5;6;3;8;8;3;6;7;3;8;8;3;93;0;7;8;2;4;4;8;5;0;7;8;0;93;2;4;5;1;1;7;7;2;5;6;0;4;4,
